Gender,Age,Education,EducationField,YearsAtCompany,Department,EnvironmentSatisfaction,JobLevel,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,State,AgeWhenHired,MaritalStatus,PercentSalaryHike,StockOptionLevel,Churn
F,21.0,Bachelors,Life Sciences,1.0,Sales,High,Junior Associate,1.0,No,Excellent,1.0,3.1837000455080045,2.938766651497332,0.0,1.0,0.0,8.01148456819877,NY,22.816299954492003,Single,13.0,No Option Plan,Low
M,45.0,Masters,Life Sciences,1.0,Finance,Low,Associate,2.0,No,Excellent,5.0,4.0,3.0,1.0,0.0,0.0,5.5761,NY,21.0,Married,14.0,Large Option Plan,Low
M,46.02364989986785,Masters,Life Sciences,6.0236498998678485,Information Technology,High,Junior Associate,5.36486653315713,No,Excellent,9.341216633289283,3.0,3.3175667334214354,3.3175667334214354,2.388516433024978,4.0236498998678485,9.361382931368286,NY,34.341216633289285,Married,11.341216633289285,Full Option Plan,High
M,40.81486226966678,Bachelors,Life Sciences,19.697475096699367,Research & Development,High,Manager,0.39215322693846505,No,Outstanding,20.822860611274027,3.0,2.970123892120723,7.087511065088142,0.38039106082335933,9.978122233727962,6.44426382791375,NY,27.970123892120718,Married,22.400831276456284,Full Option Plan,High
F,34.667393606202175,Bachelors,Marketing,4.333696803101092,Research & Development,High,Junior Associate,5.259908780510632,No,Excellent,6.703742412845776,2.629954390255316,3.0,2.52090797032454,0.5936055836117242,2.740091219489368,4.2902605971054975,NY,26.296257587154226,Married,16.222469564563767,No Option Plan,Low
F,32.94831552092801,Bachelors,Life Sciences,3.4716195610955785,Research & Development,High,Junior Associate,5.986148230302406,No,Excellent,5.480576005439117,2.9971352341406825,3.0,1.3932468223757644,0.4597983508927228,2.0118212102028554,6.435118126738976,NY,27.51536287557141,Married,19.036998503009826,No Option Plan,Low
M,33.600139994595686,Bachelors,Human Resources,4.399160032425863,Operations,Medium,Junior Associate,0.3998600054043107,No,Excellent,4.999300027021554,2.3998600054043107,3.0,3.9993000270215537,1.799720010808621,1.200279989191379,7.984203551965545,NY,32.199580016212934,Married,11.0,Full Option Plan,High
M,39.934597699594285,Bachelors,Life Sciences,19.672988497971378,Research & Development,High,Executive,6.803793098782827,No,Excellent,21.672988497971378,2.869195399188552,3.0654023004057236,6.32701150202862,5.0,12.738390798377106,5.0298498418399165,NY,41.19620690121717,Married,14.934597699594276,No Option Plan,High
M,38.488828432796666,Bachelors,Life Sciences,1.5825532399188562,Research & Development,Low,Junior Associate,2.8236643692382417,No,Outstanding,10.716456506529648,2.3549251661858763,3.7588888706806136,0.4687392030523664,0.0,0.4687392030523664,8.254737010194807,NY,29.08486472830193,Single,22.74540581509421,No Option Plan,Low
F,31.574695292364197,Bachelors,Life Sciences,3.2378119412766506,Research & Development,Very High,Junior Associate,0.6631166489124554,Yes,Excellent,3.5746952923641957,2.079270647092217,2.910079299645149,2.2378119412766506,1.5838460018202385,2.079270647092217,8.22376627896444,NY,46.178342056903105,Single,12.169191347447068,No Option Plan,Low
M,43.3522230609659,Bachelors,Medical,3.943330817102306,Information Technology,Very High,Associate,3.0067830530781787,No,Excellent,7.021150745325291,2.647776939034102,2.9856323077528883,2.9644815624275966,1.6689276843593932,2.6621446312812136,8.907778614875081,NY,29.732379920335266,Divorced,14.74674761258238,Large Option Plan,High
F,31.815433731389195,Bachelors,Life Sciences,10.271811243796396,Operations,Very High,Associate,0.7281887562036033,No,Outstanding,10.543622487592792,5.456377512407206,3.0,8.543622487592794,7.18456626861081,7.0,6.610910569239068,NY,31.54362248759279,Single,22.087244975185584,No Option Plan,Low
M,41.491631731046525,Bachelors,Life Sciences,7.491631731046512,Marketing,Medium,Junior Associate,6.006694615162791,Yes,Excellent,13.498326346209302,2.4983263462093026,3.0,5.494979038627907,0.0,3.0033473075813952,8.348407429037502,NY,35.00334730758139,Divorced,11.0,No Option Plan,High
M,35.78198300829354,Bachelors,Medical,5.855281633714236,Research & Development,Medium,Junior Associate,1.1447183662857645,No,Excellent,6.072359183142883,3.0723591831428823,3.0723591831428823,4.85434219143641,0.0,3.0009394422778257,10.27337510887785,NY,28.71432103653977,Married,12.859978845103367,Full Option Plan,High
M,43.0,Bachelors,Medical,16.0,Research & Development,Low,VP to C-Level,7.0,No,Excellent,21.0,2.0,3.0,12.0,6.0,14.0,65.3292,PA,23.0,Married,13.0,No Option Plan,High
M,31.82116609613003,Bachelors,Life Sciences,1.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.0,2.9400659117672636,3.3790275760356145,0.0,0.0,0.0,11.506099296445491,NY,19.280519167865826,Single,12.340453256098561,No Option Plan,Low
F,51.12490873422161,Bachelors,Life Sciences,6.166544978962152,Research & Development,High,Executive,2.520818122370269,No,Excellent,29.770635590813495,4.562454367110806,3.0,5.1249087342216155,3.041636244740538,4.604090611851345,31.32548683614974,NJ,40.68736310133242,Married,25.0,Full Option Plan,Low
M,41.27372890316752,Bachelors,Life Sciences,20.957858170135673,Research & Development,High,Manager,1.2315870733031844,No,Excellent,22.115793536651587,2.7684129266968163,2.0,4.04214182986433,11.115793536651593,10.652619390045224,6.606341808716795,NJ,26.42103231674204,Married,21.76841292669681,Full Option Plan,High
M,41.154714700055216,Bachelors,Life Sciences,11.422642649972394,Marketing,Medium,Junior Associate,5.422642649972391,Yes,Excellent,15.422642649972394,3.0,3.0,8.896856866629856,0.4742142166574638,5.319499516602246,7.474486798763629,NY,31.154714700055212,Divorced,11.474214216657465,No Option Plan,High
F,33.53620455993258,Bachelors,Medical,11.0,Research & Development,Medium,Junior Associate,1.8840511399831443,Yes,Excellent,13.652153419949432,5.768102279966287,2.8840511399831437,9.768102279966287,4.652153419949434,7.884051139983144,10.216611482769236,NY,41.884051139983136,Single,12.0,No Option Plan,Low
M,30.800902554078757,Bachelors,Life Sciences,1.2986461688818685,Research & Development,High,Junior Associate,1.0,Yes,Excellent,1.2986461688818685,3.0,2.900451277039377,0.2986461688818685,0.0,0.09954872296062282,2.8417000763930225,NY,37.09954872296061,Single,12.099548722960625,No Option Plan,Low
M,24.232655182021904,Masters,Medical,0.0,Research & Development,Low,Junior Associate,2.290818977527379,Yes,Excellent,7.058163795505476,2.0,2.0,0.0,0.0,0.0,13.002048886082767,NY,43.94183620449452,Single,11.0,No Option Plan,Low
M,26.57099743452392,Some College,Life Sciences,1.2729352378547345,Finance,High,Junior Associate,1.4292460127862476,No,Excellent,1.9361605184179205,5.492842047058161,2.9610440299222045,0.07791194015559103,0.1950232976991432,0.4290025654760819,7.729148263575287,NY,46.76602073222306,Divorced,13.350847178010323,Full Option Plan,High
M,47.0,Some College,Marketing,7.0,Sales,High,Associate,0.0,Yes,Outstanding,8.0,2.0,3.0,6.0,7.0,7.0,58.7736,NY,48.0,Married,22.0,Full Option Plan,High
M,39.6718249757458,Bachelors,Medical,8.398145765672417,Research & Development,High,Associate,2.034059883863012,No,Excellent,14.434056623227624,4.357273905036804,3.0,7.391333788899815,4.9232172818091815,7.377709835354612,5.0091222814643865,NY,28.9931880232274,Married,11.006811976772603,Full Option Plan,High
M,35.0,Bachelors,Human Resources,2.2669649453616163,Operations,High,Junior Associate,0.6832587636595959,No,Excellent,2.5837061817020204,3.633482472680808,3.0,1.2669649453616163,0.0,0.9502237090212122,7.082845225749033,NY,37.26696494536162,Married,12.316741236340404,Full Option Plan,High
F,30.0,Masters,Life Sciences,1.0,Sales,Medium,Junior Associate,1.0,No,Excellent,1.0,2.0,4.0,0.0,0.0,0.0,10.9224,NY,43.0,Married,18.0,Full Option Plan,Low
F,24.34454954830905,Bachelors,Life Sciences,2.1371942691501564,Finance,Low,Junior Associate,0.2410223533586869,No,Excellent,3.078850168516328,2.0110707097228504,2.9958949866030866,2.0039450692167944,1.7401474080989745,1.096915909131135,6.0505105390408005,NY,42.59788846047119,Married,13.8730767196721,Full Option Plan,Low
M,53.0,Doctorate,Technical Degree,33.0,Research & Development,High,Manager,0.0,No,Excellent,34.0,4.0,3.0,7.0,1.0,9.0,6.4593,NJ,36.0,Married,16.0,Full Option Plan,High
M,47.473900116870745,Masters,Life Sciences,0.8420332943764213,Research & Development,Very High,Associate,6.368133177505685,No,Excellent,4.157966705623578,3.1579667056235787,1.3159334112471577,0.0,0.0,0.0,7.113632858041482,NY,43.89423306063495,Married,11.473900116870734,Large Option Plan,High
M,30.0,Bachelors,Life Sciences,4.0,Finance,Medium,Junior Associate,6.0,Yes,Excellent,6.0,0.0,2.0,2.0,1.0,2.0,8.838971403899446,NY,38.0,Married,11.0,Full Option Plan,Low
F,42.33390934718711,Bachelors,Marketing,6.333909347187107,Research & Development,High,Associate,1.0,No,Excellent,6.778545796249475,2.0,3.0,4.778545796249475,2.667818694374213,5.333909347187107,45.24309000384734,NJ,37.66609065281289,Divorced,19.555363550937628,No Option Plan,High
M,52.98518005719677,Bachelors,Technical Degree,4.995060019065591,Operations,Medium,Associate,3.0,Yes,Excellent,20.98518005719677,4.995060019065591,2.004939980934409,3.0,1.0,3.0,35.837641256541225,NJ,29.00987996186882,Married,15.99012003813118,Full Option Plan,High
M,29.009725571069875,Bachelors,Life Sciences,8.67606285461002,Research & Development,High,Associate,0.960053945681897,No,Excellent,8.716008908928124,2.920107891363794,2.9600539456818966,5.6663372835401455,0.0,7.556224691655713,17.103321772828533,NY,45.258139318668796,Married,17.502184355422578,Full Option Plan,High
F,34.86822275031607,Bachelors,Life Sciences,11.245481833544046,Research & Development,High,Junior Associate,6.622740916772023,No,Excellent,14.622740916772024,1.0,3.0,8.0,5.754518166455952,6.622740916772023,56.79043784626218,NJ,21.245481833544048,Married,15.263554499367855,Full Option Plan,Low
M,35.460950673389284,Bachelors,Human Resources,5.0,Research & Development,Medium,Junior Associate,0.17968310887024194,No,Excellent,5.820316891129759,2.8203168911297585,3.0,4.0,0.17968310887024194,3.1796831088702415,7.745162433390861,NY,42.89841554435121,Married,19.562535129038068,Full Option Plan,High
M,24.907167122270128,Bachelors,Medical,2.907167122270125,Finance,Medium,Junior Associate,1.0928328777298757,Yes,Excellent,5.546416438864938,2.0,2.4535835611350625,0.9071671222701244,1.0928328777298757,0.0,8.232943192428326,NY,31.45358356113507,Married,16.907167122270124,Full Option Plan,Low
M,31.0,Some College,Medical,5.0,Research & Development,High,Junior Associate,0.0,No,Excellent,6.0,2.0,4.0,4.0,1.0,4.0,7.699762301463015,NJ,34.0,Single,11.0,No Option Plan,Low
M,56.0,Bachelors,Life Sciences,19.0,Research & Development,Very High,Executive,4.0,Yes,Excellent,33.0,0.0,3.0,16.0,15.0,9.0,7.8035,NJ,34.0,Married,12.0,Full Option Plan,High
F,34.0,Bachelors,Life Sciences,1.9825119874043768,Sales,High,Junior Associate,0.026232018893435072,No,Excellent,3.026232018893435,2.9912559937021883,2.008744006297812,1.9825119874043768,0.9912559937021884,0.0,38.881457428182976,NJ,29.97376798110657,Married,16.00874400629781,Full Option Plan,Low
M,32.336425597110036,Masters,Marketing,3.672851194220065,Sales,High,Associate,0.6635744028899675,No,Excellent,7.3271488057799345,2.6682127985550164,3.0,0.0,0.6682127985550163,1.3364255971100325,20.364575910298893,NJ,36.34106399277509,Married,12.331787201444984,Full Option Plan,High
M,38.234019537800414,Masters,Life Sciences,2.4119762749786813,Research & Development,Very High,Associate,2.4113398459334703,No,Excellent,16.99936357095479,2.3335454763484043,1.7053517084441296,1.4119762749786808,0.3724426611409369,0.7053517084441298,8.668080892067112,NY,38.92220563041493,Single,12.667090952696807,No Option Plan,Low
M,35.0,Bachelors,Medical,13.0,Information Technology,Very High,Manager,9.0,No,Excellent,15.0,3.0,3.0,12.0,6.0,0.0,11.428,NJ,39.0,Married,17.0,No Option Plan,High
F,30.0,Bachelors,Medical,11.050642981149972,Information Technology,High,Junior Associate,1.0,No,Excellent,11.050642981149972,4.101285962299942,2.0,8.0,1.949357018850029,7.0,7.660638961435209,NY,40.6454991319502,Divorced,12.050642981149972,No Option Plan,Low
M,47.0,Masters,Life Sciences,5.0,Sales,Very High,Associate,4.0,No,Excellent,8.0,2.0,3.0,4.0,1.0,3.0,25.31865422726659,NJ,23.0,Single,12.0,No Option Plan,High
F,23.0,Below College,Life Sciences,4.0,Operations,Low,Associate,0.0,No,Excellent,5.0,2.0,3.0,3.0,1.0,2.0,12.9569,NY,29.0,Single,14.0,No Option Plan,Low
M,47.06877941243429,Bachelors,Life Sciences,1.4656102937828566,Research & Development,Low,Junior Associate,4.767194853108572,No,Excellent,7.698415440674284,4.0,2.465610293782857,0.4656102937828566,0.2328051468914283,0.4656102937828566,9.464156698610763,NY,25.232805146891433,Single,11.232805146891428,No Option Plan,Low
M,34.08692028808743,Bachelors,Medical,3.2607608642622714,Research & Development,Medium,Junior Associate,0.08692028808742369,No,Excellent,4.1738405761748485,1.1738405761748474,1.1738405761748474,2.173840576174848,0.0,2.173840576174848,8.74227944788324,NY,28.43460144043712,Single,18.913079711912573,No Option Plan,High
M,38.78194046599201,Bachelors,Life Sciences,1.2907460453439883,Research & Development,Low,Junior Associate,2.3560438423702488,No,Outstanding,10.933224460111791,2.1409397940861523,3.930268974387898,0.21953727686993854,0.0014777428619472842,0.21953727686993854,9.26153039428728,NY,28.998522257138053,Single,22.99556677141416,No Option Plan,Low
M,45.80749470534793,Bachelors,Life Sciences,6.712797249867883,Information Technology,High,Associate,6.333820591148857,No,Excellent,15.807494705347926,2.3097807839172027,2.5729437268176665,4.830072739133014,0.4270562731823336,2.0,6.82287860061755,NY,34.06462371766328,Married,14.321848645087435,Full Option Plan,High
F,25.199934865495663,Below College,Medical,5.058878459391086,Research & Development,Low,Junior Associate,0.2330416803798715,No,Excellent,6.058878459391086,2.3065890604197414,2.7398898587110843,2.790197779185541,1.0,2.9445662617797472,5.769259718231781,NY,48.20025911791147,Single,13.351771163148403,No Option Plan,Low
M,39.71858913077228,Bachelors,Life Sciences,2.35929456538614,Finance,High,Junior Associate,5.35929456538614,No,Outstanding,9.35929456538614,3.0389418480792094,3.0,1.3592945653861397,0.6796472826930698,1.3592945653861397,7.404249046279603,NY,48.0,Married,19.64070543461386,Full Option Plan,High
F,44.64412049577891,Bachelors,Life Sciences,3.6731084297774528,Finance,Medium,Associate,2.00966264466618,No,Excellent,6.028987933998537,3.0,2.3365542148887264,2.3365542148887264,0.6634457851112735,2.3365542148887264,55.78548933136925,NJ,48.317228925556364,Married,17.66344578511127,Full Option Plan,Low
F,35.05966558339655,Bachelors,Life Sciences,10.684610505949395,Operations,High,Junior Associate,6.477011751818931,No,Excellent,14.207598754130466,1.179608665125644,3.0,7.6407826697487105,5.23773750329674,6.02799008900482,57.009718666755774,NJ,21.582653831577613,Married,15.239886163458195,Full Option Plan,Low
M,19.7770204644747,Below College,Marketing,0.5293630885478392,Research & Development,High,Junior Associate,0.2817057126209788,No,Outstanding,1.2476573759268603,5.2306332075798005,3.718294287379021,0.5293630885478392,0.5293630885478392,0.5293630885478392,36.393910640180785,NJ,45.12083452544295,Single,21.674875454392343,No Option Plan,Low
M,55.58826488789745,Bachelors,Human Resources,9.614997724648967,Marketing,Very High,Executive,5.610793753551941,No,Excellent,30.980669189529852,0.7422657980378639,2.4117351121025488,7.13046612857324,0.9229995449297936,2.0812044261672336,6.318909013020389,NY,45.456792843411534,Married,13.574143964437015,Full Option Plan,High
M,26.0,Bachelors,Medical,5.0,Finance,High,Associate,1.0,No,Excellent,5.0,4.0,3.0,3.0,1.0,2.0,9.3709,NY,49.0,Single,13.0,No Option Plan,High
M,34.38637191756786,Masters,Life Sciences,5.06237701622045,Research & Development,Very High,Associate,1.0,No,Excellent,5.200189782773374,2.8829795721872262,3.137812766552924,1.9584153225197,0.3059057319038553,1.6299629964459632,56.880671468103706,NJ,27.385798906962663,Married,12.984551636658347,Full Option Plan,High
F,38.0,Some College,Life Sciences,10.0,Sales,Low,Associate,1.0,No,Excellent,10.0,1.0,3.0,7.0,1.0,9.0,3.5087,NY,49.0,Married,11.0,Full Option Plan,High
F,51.416725953430074,Bachelors,Life Sciences,9.874911069854896,Research & Development,Very High,Associate,2.2916370232849648,No,Excellent,24.83345190686014,2.0,2.2916370232849648,8.874911069854896,5.250177860290209,7.125088930145104,39.568934006887496,NJ,44.54181488357517,Married,15.874911069854894,Full Option Plan,Low
F,33.0,Bachelors,Life Sciences,4.206036965851434,Sales,Very High,Associate,1.984907585371417,No,Excellent,6.0,3.0,3.0,2.0,0.0,2.603018482925717,13.643415341289293,NY,47.01509241462858,Single,16.206036965851432,No Option Plan,High
M,36.75748596879469,Bachelors,Life Sciences,3.9900187082737433,Research & Development,Low,Junior Associate,5.73752338534218,No,Outstanding,10.252495322931566,3.4950093541368723,3.252495322931564,2.242514031205308,0.0,2.242514031205308,9.34074126285547,NY,29.0,Married,23.0,No Option Plan,Low
F,43.0,Some College,Life Sciences,25.0,Information Technology,High,Executive,1.0,Yes,Excellent,25.0,3.0,4.0,12.0,4.0,12.0,8.2853,NY,45.0,Married,12.0,Large Option Plan,High
F,48.0,Bachelors,Life Sciences,10.0,Research & Development,Very High,Manager,1.0,No,Excellent,11.0,2.0,3.0,9.0,0.0,8.0,8.5202,NY,48.0,Single,11.0,No Option Plan,Low
F,26.320732627501773,Bachelors,Technical Degree,7.8930891241660746,Research & Development,High,Junior Associate,1.0,Yes,Excellent,7.8930891241660746,2.21382175166785,2.893089124166075,7.0,0.893089124166075,7.0,11.414747624444926,NY,46.4276435033357,Married,13.679267372498224,No Option Plan,Low
M,29.398147262129182,Bachelors,Life Sciences,5.73456849191388,Sales,Very High,Junior Associate,1.0,No,Excellent,5.73456849191388,4.867284245956941,2.13271575404306,0.2654315080861207,1.0,2.0,4.395968128291695,NY,38.26543150808613,Married,14.0,No Option Plan,High
M,29.181735679959218,Some College,Life Sciences,10.333326914619704,Research & Development,Very High,Associate,1.0,Yes,Excellent,10.333326914619704,2.8031920973914217,2.1666634573098507,8.818264320040788,0.5452070398776445,8.531023081536025,9.930122570987328,NJ,21.71187049718749,Divorced,14.651562350449149,No Option Plan,High
M,35.0,Some College,Medical,2.1912648512613813,Operations,Medium,Junior Associate,3.1912648512613813,No,Excellent,4.191264851261382,2.8087351487386187,2.8087351487386187,2.0,1.8087351487386187,2.0,15.71355826167441,NY,30.04367574369309,Married,14.617470297477233,Full Option Plan,High
F,27.49431641946721,Masters,Medical,4.175791679763991,Research & Development,Very High,Junior Associate,0.11852619320844004,Yes,Excellent,5.109832895504653,2.15398732029434,2.11852619320844,2.264635974018576,0.11852619320844004,1.988127240418458,5.950832320789877,NY,19.34370582004378,Single,11.05132910676478,No Option Plan,Low
M,40.22294901421992,Bachelors,Life Sciences,20.59235032859336,Research & Development,High,Executive,0.5923503285933622,No,Excellent,21.0,3.0,2.5923503285933616,8.0,1.4076496714066378,7.630598685626551,7.683798422590793,NJ,46.14645230015354,Married,13.592350328593364,Full Option Plan,High
F,32.336814019889125,Bachelors,Life Sciences,3.381430254554754,Research & Development,Very High,Junior Associate,0.13745931612482934,Yes,Excellent,4.243970938429925,2.1219854692149624,1.2749186322496588,2.365956407644888,0.9845261530901329,2.137459316124829,7.585134453153784,NY,46.68046513308472,Single,13.831592990055436,No Option Plan,Low
M,31.766757015580396,Some College,Life Sciences,2.6932971937678394,Human Resources,Medium,Junior Associate,9.0,No,Excellent,7.6932971937678385,3.0,3.1533514031160803,1.84664859688392,0.0,1.6932971937678396,6.176224104400778,NY,42.30670280623216,Married,17.38659438753568,Full Option Plan,High
M,32.261420753480394,Bachelors,Medical,10.130710376740199,Finance,Very High,Junior Associate,1.6535518837009977,No,Excellent,10.392131130220598,2.1307103767402,2.1307103767402,7.261420753480398,0.6535518837009974,8.130710376740199,39.088233060597695,NJ,20.5228415069608,Married,12.130710376740199,No Option Plan,High
M,32.379132912467554,Masters,Life Sciences,4.776083859415562,Human Resources,Very High,Manager,2.534349684350663,Yes,Excellent,7.465650315649338,3.844783228116888,3.844783228116888,3.3104335437662247,0.0,3.7760838594155617,7.472065718490371,NJ,24.689566456233774,Divorced,11.155216771883113,Full Option Plan,High
F,34.0,Some College,Marketing,2.0,Marketing,Very High,Junior Associate,0.0,No,Excellent,3.0,3.0,2.0,2.0,1.0,0.0,13.4568,NY,30.0,Divorced,16.0,Full Option Plan,Low
M,47.83086450895938,Bachelors,Life Sciences,1.0325661515409703,Research & Development,Low,Junior Associate,4.897047600930615,No,Excellent,7.031515362651676,3.96533227068044,2.1019016101800903,0.0672338808605304,0.0336169404302652,0.0672338808605304,9.602473306038133,NY,25.1722878577085,Single,11.310958774986744,No Option Plan,Low
M,33.0,Masters,Medical,13.0,Finance,Low,Associate,1.0,No,Outstanding,14.0,4.0,3.0,7.0,3.0,8.0,6.794365726301867,NY,34.0,Single,22.0,No Option Plan,High
F,38.0,Bachelors,Technical Degree,15.0,Research & Development,Very High,Manager,1.0,No,Excellent,15.0,3.0,3.0,12.0,5.0,11.0,17.5802,NJ,19.0,Married,13.0,Full Option Plan,Low
M,31.22243874857452,Bachelors,Medical,1.96292687523758,Finance,Very High,Associate,3.0741462495248406,No,Excellent,9.296584998099362,1.0370731247624203,3.0370731247624203,1.92585375047516,0.9629268752375798,0.0,5.2861710865000635,NY,31.92585375047516,Married,12.074146249524839,No Option Plan,High
F,59.87805100429957,Bachelors,Life Sciences,10.975610200859917,Research & Development,Medium,Manager,0.07316939742025541,No,Excellent,12.0,3.024389799140085,3.0,7.0,0.9756102008599148,8.975610200859913,41.57751951548637,NJ,30.878051004299568,Single,18.024389799140085,No Option Plan,High
M,29.168224098660353,Bachelors,Life Sciences,10.336448197320706,Research & Development,Very High,Associate,1.0,No,Excellent,10.336448197320706,2.8317759013396464,2.1682240986603536,8.831775901339649,0.5046722959810614,8.663551802679294,9.885371119212099,NY,21.672896394641413,Married,14.682240986603539,Full Option Plan,High
F,52.64614405556018,Masters,Medical,4.6307748253941865,Information Technology,Medium,Junior Associate,7.630774825394187,No,Excellent,9.276918880954364,3.0,2.9076937063485464,1.8153874126970928,0.9076937063485464,3.630774825394185,7.173093176559452,NY,40.73845034921163,Married,20.0,Full Option Plan,Low
M,31.325604017876515,Some College,Life Sciences,5.440834650814338,Operations,Medium,Junior Associate,0.32870408331001744,No,Excellent,6.1121305675043205,3.800414299697752,2.1152306329378217,2.0,1.0843550673644256,4.227361200442143,3.3058588419739503,NY,48.21037338493869,Divorced,13.413059150674446,Full Option Plan,High
F,34.0,Bachelors,Marketing,3.0,Finance,High,Associate,0.0,Yes,Excellent,4.0,3.0,3.0,2.0,0.0,2.0,60.0143,PA,35.0,Single,12.0,No Option Plan,High
F,25.668398249228396,Bachelors,Medical,7.497590224449108,Research & Development,Very High,Associate,0.997496425303255,No,Excellent,7.500093799145852,1.8341991246141995,2.9974964253032548,6.326782199669817,0.8316955499174544,3.178318748869525,58.32581767355117,NJ,42.002315976405036,Divorced,12.685735673813909,Small Option Plan,Low
F,29.61641159559959,Bachelors,Life Sciences,3.0,Research & Development,Medium,Junior Associate,3.1061641304376657,Yes,Excellent,5.395255888030092,3.0,3.569356068490686,2.0,0.5693560684906859,2.0,8.618629240948781,NY,38.569356068490684,Married,15.93206394997707,Full Option Plan,Low
F,31.379271561653336,Bachelors,Medical,8.831434861487407,Research & Development,Medium,Junior Associate,0.16856513851259322,No,Excellent,10.084282569256297,2.042141284628148,3.0,0.1264238538844449,6.705011007602963,7.789293576859259,53.370312639888155,NJ,42.126423853884454,Divorced,20.831434861487406,Full Option Plan,Low
F,37.0,Bachelors,Other,10.0,Research & Development,High,Manager,1.0,No,Excellent,10.0,2.0,3.0,7.0,7.0,8.0,9.9692,NJ,44.0,Married,15.0,Full Option Plan,Low
F,28.0,Some College,Life Sciences,7.0,Research & Development,Low,Junior Associate,7.0,Yes,Excellent,10.0,4.0,3.0,7.0,3.0,7.0,4.037079238953716,NY,31.0,Single,13.0,No Option Plan,Low
F,55.49473772932045,Masters,Life Sciences,5.95453214446553,Sales,Very High,Junior Associate,3.4038020182515116,No,Excellent,13.39531646835305,2.146928107962507,1.6241941801952715,2.118931909515724,0.9265359460187464,5.358334162717041,36.67106643510503,NJ,42.26535946018746,Married,15.743126089710994,Full Option Plan,Low
F,48.0,Masters,Medical,5.0,Research & Development,Low,Executive,2.0,No,Outstanding,27.0,3.0,2.0,4.0,2.0,1.0,45.3729,NY,19.0,Single,22.0,No Option Plan,Low
M,55.43024457675662,Masters,Human Resources,10.0,Research & Development,High,Manager,3.5736594356754927,Yes,Excellent,36.13951084648677,1.7131702821622534,2.8565851410811267,9.0,6.7131702821622525,7.2868297178377475,15.362152311869249,NY,41.569755423243386,Married,21.70926626973014,No Option Plan,High
M,23.841073123293864,Below College,Life Sciences,1.4730185356898198,Sales,High,Junior Associate,1.7279387114550089,Yes,Excellent,1.8369878914173239,3.678679418715763,3.0,0.6550032135535719,1.0,0.6611842390461214,9.876308642333347,NY,48.648822188061025,Single,13.908875492510756,No Option Plan,Low
M,37.327036127795495,Bachelors,Life Sciences,1.1635180638977438,Finance,High,Junior Associate,4.163518063897744,No,Outstanding,8.163518063897744,1.2452770958466155,3.0,0.16351806389774382,0.08175903194887191,0.16351806389774382,6.809350236789127,NY,48.0,Married,20.836481936102253,Full Option Plan,High
M,44.064075464459506,Bachelors,Life Sciences,25.470483010905465,Operations,High,Executive,1.0,Yes,Excellent,25.470483010905465,2.0,3.0,6.187184907108097,8.219222639337854,7.0,6.77357705551305,NY,36.12310944264858,Single,16.935924535540487,Full Option Plan,High
M,41.79941398938836,Masters,Medical,1.0616415403916906,Operations,Very High,Associate,5.899957999032821,No,Excellent,20.853475839400414,2.945938149987953,3.9267379197002086,0.030820770195845323,0.0,0.06164154039169065,51.67363965402786,NJ,45.05406185001205,Married,13.019200230287746,Full Option Plan,High
F,35.06105919040973,Bachelors,Life Sciences,10.680527646314216,Operations,High,Junior Associate,6.475950917192553,No,Excellent,14.204576729121664,1.1809161253805918,3.0,7.638167749238817,5.233975601402231,6.023660603741073,57.01131492023979,NJ,21.585108273217177,Married,15.239713869941726,Full Option Plan,Low
M,35.19164140617415,Masters,Medical,5.425075781477546,Finance,High,Junior Associate,1.9582070308707555,No,Excellent,6.191641406174152,2.4250757814775468,3.0,3.6167171876516977,0.0,3.4250757814775468,13.534372352447564,NY,33.383282812348305,Married,18.383282812348305,Full Option Plan,High
F,28.073454048377762,Bachelors,Life Sciences,5.037977719220855,Research & Development,Very High,Junior Associate,0.9999096908845458,Yes,Excellent,5.038068028336308,2.997588919051504,2.0024110809484963,3.028423704542325,0.9999096908845458,3.8834751431580297,14.903892909361934,NY,19.073815284839576,Single,13.921633480609795,No Option Plan,Low
F,35.0,Masters,Life Sciences,1.0,Research & Development,Very High,Associate,2.0,No,Excellent,16.0,2.0,4.0,0.0,0.0,0.0,1.0822,NY,50.0,Divorced,11.0,Full Option Plan,Low
F,45.0,Bachelors,Medical,3.0,Research & Development,Low,Junior Associate,4.0,Yes,Excellent,7.0,2.0,2.0,2.0,0.0,2.0,71.8175,NY,45.0,Married,19.0,Full Option Plan,Low
M,33.69561841580439,Some College,Life Sciences,5.0,Operations,Low,Junior Associate,0.6521907920978071,No,Excellent,5.347809207902193,3.0434276237065787,3.0,4.0,0.6521907920978071,3.652190792097807,7.974268868330755,NY,44.56533554468465,Divorced,13.0,Full Option Plan,High
F,34.822605992919016,Masters,Life Sciences,9.86695449468926,Sales,Medium,Associate,1.13304550531074,Yes,Excellent,10.088697003540494,2.0443485017702465,2.955651498229753,7.0,7.0,7.0,11.266435067547288,NJ,40.822605992919016,Married,18.0,No Option Plan,High
